State_Name,District_Name,Data Type,jan,feb,mar,apr,may,jun,jul,aug,sept,oct,nov,dec 
HARYANA,FATEHABAD,Potential Evapotranspiration,4.44,5.17,6.38,7.99,8.93,8.63,7.07,6.32,6.70,6.92,5.88,4.69
HARYANA,GURGAON,Precipitation,11.74,11.00,6.68,6.20,12.22,45.47,191.53,189.03,96.20,8.00,5.71,4.41
HARYANA,GURGAON,Minimum temperature,7.04,9.50,15.08,20.90,25.64,27.79,26.37,25.19,23.76,18.97,12.53,8.05
HARYANA,GURGAON,Average temperature,14.32,16.82,22.69,28.48,32.78,33.67,30.59,28.93,28.77,26.21,20.42,15.67
HARYANA,GURGAON,Maximum temperature,21.64,24.16,30.35,36.09,39.99,39.58,34.88,32.70,33.82,33.47,28.34,23.32
HARYANA,GURGAON,Cloud cover,24.33,19.49,29.70,24.18,26.50,42.76,60.33,60.16,38.60,17.09,9.36,17.70
HARYANA,GURGAON,Vapour pressure,8.38,8.47,8.48,9.23,13.45,23.16,28.92,28.94,24.54,13.83,9.12,8.90
HARYANA,GURGAON,Wet day frequency,1.15,1.15,0.95,0.97,1.52,3.38,9.46,9.06,4.20,0.93,0.43,0.78
HARYANA,GURGAON,Diurnal temperature range,14.60,14.66,15.26,15.18,14.34,11.78,8.51,7.51,10.04,14.50,15.80,15.27
HARYANA,GURGAON,Ground frost frequency,2.60,0.67,0.25,0.22,0.07,0.04,0.03,0.04,0.07,0.16,0.08,1.66
HARYANA,GURGAON,Reference Crop Evapotranspiration,2.49,3.26,4.79,6.36,7.36,7.00,5.52,4.72,4.80,4.51,3.31,2.50
HARYANA,GURGAON,Potential Evapotranspiration,4.56,5.35,6.55,7.96,8.69,8.15,6.64,5.81,6.32,6.73,5.89,4.82
HARYANA,HISAR,Precipitation,9.72,10.96,7.66,6.76,12.83,35.88,124.06,117.96,53.57,3.40,3.18,4.93
HARYANA,HISAR,Minimum temperature,6.47,9.16,14.71,20.62,25.53,28.08,27.25,26.30,24.54,19.05,12.06,7.50
HARYANA,HISAR,Average temperature,14.04,16.58,22.29,28.33,32.94,34.26,31.76,30.37,29.82,26.63,20.33,15.42
HARYANA,HISAR,Maximum temperature,21.61,24.05,29.91,36.08,40.39,40.45,36.32,34.46,35.12,34.23,28.63,23.39
HARYANA,HISAR,Cloud cover,25.81,22.74,30.18,24.68,23.86,33.65,54.16,53.09,30.39,12.67,9.17,19.09
HARYANA,HISAR,Vapour pressure,8.33,8.83,9.64,10.62,14.31,22.85,28.80,29.41,24.50,14.26,9.80,8.98
HARYANA,HISAR,Wet day frequency,1.08,1.12,1.14,1.02,1.59,2.88,6.50,5.78,2.78,0.75,0.43,0.74
HARYANA,HISAR,Diurnal temperature range,15.13,14.88,15.20,15.46,14.84,12.36,9.06,8.16,10.58,15.17,16.55,15.88
HARYANA,HISAR,Ground frost frequency,3.49,0.16,0.00,0.65,0.25,0.21,0.10,0.18,0.25,0.36,0.00,2.64
HARYANA,HISAR,Reference Crop Evapotranspiration,2.44,3.19,4.67,6.37,7.52,7.28,5.85,5.06,4.99,4.58,3.30,2.46
HARYANA,HISAR,Potential Evapotranspiration,4.48,5.22,6.43,7.97,8.86,8.51,6.98,6.19,6.62,6.90,5.88,4.74
HARYANA,JHAJJAR,Precipitation,11.14,11.25,7.83,5.56,11.28,39.68,163.05,162.27,77.43,5.59,4.38,4.83
HARYANA,JHAJJAR,Minimum temperature,6.85,9.41,14.87,20.70,25.58,27.81,26.58,25.51,24.07,19.02,12.30,7.80
HARYANA,JHAJJAR,Average temperature,14.15,16.66,22.38,28.29,32.69,33.71,30.88,29.34,29.10,26.27,20.29,15.44
HARYANA,JHAJJAR,Maximum temperature,21.47,23.96,29.91,35.90,39.88,39.62,35.19,33.19,34.19,33.56,28.30,23.14
HARYANA,JHAJJAR,Cloud cover,25.69,21.41,29.91,24.43,26.26,40.76,58.04,57.77,36.17,15.16,9.25,17.99
HARYANA,JHAJJAR,Vapour pressure,8.45,8.74,9.00,9.81,13.68,23.05,28.97,29.24,24.51,14.08,9.36,9.01
HARYANA,JHAJJAR,Wet day frequency,1.12,1.21,0.97,0.97,1.51,2.89,8.11,6.77,2.83,0.90,0.41,0.82
HARYANA,JHAJJAR,Diurnal temperature range,14.62,14.54,15.02,15.19,14.30,11.81,8.61,7.67,10.11,14.54,15.99,15.33
HARYANA,JHAJJAR,Ground frost frequency,2.85,0.38,0.16,0.49,0.15,0.10,0.07,0.10,0.16,0.25,0.01,1.97
HARYANA,JHAJJAR,Reference Crop Evapotranspiration,2.45,3.20,4.68,6.32,7.34,7.03,5.60,4.81,4.83,4.48,3.28,2.45
HARYANA,JHAJJAR,Potential Evapotranspiration,4.48,5.25,6.44,7.93,8.67,8.20,6.72,5.91,6.38,6.74,5.86,4.75
HARYANA,JIND,Precipitation,12.79,11.88,9.81,7.03,12.14,39.33,133.73,132.79,61.63,3.60,4.72,4.77
HARYANA,JIND,Minimum temperature,6.63,9.18,14.58,20.41,25.24,27.89,27.08,26.17,24.46,18.97,12.06,7.55
HARYANA,JIND,Average temperature,13.98,16.44,22.04,28.10,32.63,34.02,31.49,30.13,29.64,26.39,20.21,15.31
HARYANA,JIND,Maximum temperature,21.36,23.74,29.54,35.83,40.04,40.19,35.92,34.12,34.83,33.83,28.38,23.09
HARYANA,JIND,Cloud cover,26.59,23.20,31.44,25.43,25.05,35.75,54.91,54.60,32.02,13.42,9.72,19.78
HARYANA,JIND,Vapour pressure,8.73,9.20,9.97,10.94,14.42,23.08,29.30,29.82,24.89,14.83,10.12,9.34
HARYANA,JIND,Wet day frequency,1.18,1.21,1.30,1.02,1.48,2.97,6.91,5.95,2.71,0.82,0.45,0.85
HARYANA,JIND,Diurnal temperature range,14.72,14.56,14.96,15.41,14.78,12.30,8.83,7.95,10.37,14.84,16.31,15.53
HARYANA,JIND,Ground frost frequency,3.16,0.06,0.02,0.94,0.35,0.29,0.15,0.19,0.31,0.57,0.00,2.53
HARYANA,JIND,Reference Crop Evapotranspiration,2.39,3.14,4.59,6.32,7.46,7.23,5.75,4.97,4.91,4.49,3.25,2.40
HARYANA,JIND,Potential Evapotranspiration,4.40,5.15,6.34,7.92,8.82,8.44,6.87,6.09,6.53,6.79,5.82,4.66
HARYANA,KAITHAL,Precipitation,14.97,13.20,12.16,7.92,12.06,42.54,140.00,140.21,66.86,4.18,4.45,4.91
HARYANA,KAITHAL,Minimum temperature,6.64,9.13,14.40,20.17,25.06,27.82,27.11,26.29,24.52,18.92,12.01,7.60
HARYANA,KAITHAL,Average temperature,13.91,16.33,21.80,27.93,32.53,34.01,31.54,30.25,29.68,26.32,20.16,15.30
HARYANA,KAITHAL,Maximum temperature,21.21,23.57,29.25,35.70,40.02,40.25,35.99,34.25,34.86,33.75,28.34,23.04
HARYANA,KAITHAL,Cloud cover,27.90,24.68,32.36,25.94,25.24,35.74,54.79,53.86,31.50,13.34,10.20,21.03
HARYANA,KAITHAL,Vapour pressure,9.04,9.54,10.48,11.54,14.81,23.26,29.63,30.22,25.22,15.45,10.64,9.67
HARYANA,KAITHAL,Wet day frequency,1.32,1.32,1.41,1.05,1.41,2.75,6.73,5.81,2.58,0.79,0.54,0.87
HARYANA,KAITHAL,Diurnal temperature range,14.57,14.42,14.85,15.52,14.96,12.43,8.86,7.95,10.34,14.81,16.31,15.43
HARYANA,KAITHAL,Ground frost frequency,3.20,0.02,0.04,1.19,0.44,0.36,0.15,0.23,0.36,0.68,0.00,2.62
HARYANA,KAITHAL,Reference Crop Evapotranspiration,2.35,3.09,4.53,6.31,7.49,7.27,5.77,4.98,4.90,4.45,3.21,2.37
HARYANA,KAITHAL,Potential Evapotranspiration,4.33,5.07,6.26,7.92,8.85,8.49,6.89,6.10,6.52,6.76,5.77,4.60
HARYANA,KARNAL,Precipitation,17.81,14.70,13.41,8.13,13.23,49.38,169.75,175.32,80.70,6.57,5.45,6.44
HARYANA,KARNAL,Minimum temperature,6.67,9.17,14.33,20.15,24.90,27.54,26.69,25.90,24.20,18.85,12.02,7.63
HARYANA,KARNAL,Average temperature,13.83,16.30,21.72,27.82,32.27,33.60,31.02,29.81,29.26,26.05,20.04,15.23
HARYANA,KARNAL,Maximum temperature,21.00,23.46,29.14,35.52,39.66,39.67,35.37,33.76,34.35,33.30,28.09,22.87
HARYANA,KARNAL,Cloud cover,28.61,25.00,32.08,26.53,26.63,39.37,57.11,55.59,34.45,15.43,10.25,21.36
HARYANA,KARNAL,Vapour pressure,9.17,9.61,10.28,11.29,14.53,23.32,29.67,30.15,25.18,15.37,10.44,9.73
HARYANA,KARNAL,Wet day frequency,1.43,1.33,1.44,1.07,1.39,2.46,7.13,6.25,2.54,0.97,0.55,0.89
HARYANA,KARNAL,Diurnal temperature range,14.33,14.28,14.81,15.37,14.75,12.13,8.67,7.85,10.14,14.44,16.05,15.23
HARYANA,KARNAL,Ground frost frequency,3.15,0.06,0.14,1.25,0.46,0.37,0.13,0.24,0.37,0.75,0.00,2.71
HARYANA,KARNAL,Reference Crop Evapotranspiration,2.33,3.07,4.52,6.26,7.40,7.13,5.65,4.90,4.81,4.37,3.19,2.36
HARYANA,KARNAL,Potential Evapotranspiration,4.30,5.05,6.26,7.87,8.77,8.33,6.76,6.02,6.40,6.64,5.74,4.58
HARYANA,KURUKSHETRA,Precipitation,19.42,17.00,15.08,9.64,13.81,53.24,171.13,176.23,82.97,6.75,5.35,7.56
HARYANA,KURUKSHETRA,Minimum temperature,6.54,9.01,14.05,19.83,24.60,27.39,26.64,25.93,24.14,18.64,11.85,7.47
HARYANA,KURUKSHETRA,Average temperature,13.69,16.13,21.45,27.60,32.12,33.60,31.04,29.89,29.28,25.91,19.92,15.08
HARYANA,KURUKSHETRA,Maximum temperature,20.87,23.27,28.87,35.38,39.66,39.82,35.48,33.89,34.43,33.21,28.01,22.72
HARYANA,KURUKSHETRA,Cloud cover,29.37,26.13,32.91,27.27,27.15,37.92,55.94,55.13,32.99,15.07,10.99,22.41
HARYANA,KURUKSHETRA,Vapour pressure,9.28,9.81,10.70,11.74,14.84,23.34,29.68,30.31,25.36,15.75,10.84,9.93
HARYANA,KURUKSHETRA,Wet day frequency,1.42,1.52,1.53,1.07,1.40,2.48,6.95,6.30,2.54,0.97,0.71,0.90
HARYANA,KURUKSHETRA,Diurnal temperature range,14.31,14.25,14.81,15.54,15.05,12.42,8.83,7.96,10.28,14.56,16.15,15.24
HARYANA,KURUKSHETRA,Ground frost frequency,3.38,0.08,0.13,1.36,0.52,0.40,0.17,0.27,0.43,0.77,0.00,2.87
HARYANA,KURUKSHETRA,Reference Crop Evapotranspiration,2.30,3.04,4.47,6.26,7.45,7.22,5.70,4.94,4.83,4.35,3.16,2.32
HARYANA,KURUKSHETRA,Potential Evapotranspiration,4.24,4.99,6.21,7.87,8.83,8.44,6.84,6.06,6.45,6.64,5.69,4.52
HARYANA,MAHENDRAGARH,Precipitation,8.29,10.77,5.23,7.44,13.19,43.61,175.75,155.00,73.69,5.68,5.72,4.47
HARYANA,MAHENDRAGARH,Minimum temperature,6.64,9.16,14.71,20.40,25.14,27.26,25.95,24.75,23.36,18.50,12.17,7.67
HARYANA,MAHENDRAGARH,Average temperature,14.12,16.58,22.34,27.99,32.28,33.22,30.26,28.62,28.50,25.93,20.17,15.50
HARYANA,MAHENDRAGARH,Maximum temperature,21.63,24.02,30.01,35.60,39.48,39.20,34.58,32.52,33.69,33.39,28.20,23.33
HARYANA,MAHENDRAGARH,Cloud cover,23.33,19.95,28.80,23.25,25.06,38.64,58.16,57.94,36.35,15.03,9.31,16.52
HARYANA,MAHENDRAGARH,Vapour pressure,7.62,7.75,7.86,8.74,12.98,22.28,27.68,27.91,23.43,12.73,8.32,8.16
HARYANA,MAHENDRAGARH,Wet day frequency,1.11,0.96,0.94,0.97,1.54,2.90,8.49,7.22,3.48,0.88,0.43,0.78
HARYANA,MAHENDRAGARH,Diurnal temperature range,14.96,14.86,15.29,15.19,14.34,11.92,8.63,7.77,10.32,14.88,16.02,15.66
HARYANA,MAHENDRAGARH,Ground frost frequency,3.13,0.66,0.34,0.57,0.19,0.15,0.07,0.09,0.14,0.31,0.12,2.10
HARYANA,MAHENDRAGARH,Reference Crop Evapotranspiration,2.51,3.26,4.75,6.29,7.28,6.98,5.53,4.76,4.83,4.54,3.31,2.52
HARYANA,MAHENDRAGARH,Potential Evapotranspiration,4.61,5.35,6.55,7.96,8.69,8.25,6.70,5.92,6.42,6.82,5.89,4.86
HARYANA,PANCHKULA,Precipitation,25.25,23.49,18.40,12.41,16.04,68.28,203.63,197.81,103.16,8.66,5.00,9.86
HARYANA,PANCHKULA,Minimum temperature,6.46,8.92,13.84,19.47,24.18,27.24,26.65,26.02,24.13,18.41,11.59,7.34
HARYANA,PANCHKULA,Average temperature,13.53,15.99,21.16,27.40,31.98,33.72,31.18,30.06,29.39,25.83,19.75,14.98
HARYANA,PANCHKULA,Maximum temperature,20.60,23.08,28.53,35.33,39.80,40.23,35.74,34.13,34.67,33.26,27.93,22.64
HARYANA,PANCHKULA,Cloud cover,32.34,29.18,34.95,27.99,27.65,36.92,55.55,54.35,32.78,14.33,11.72,25.48
HARYANA,PANCHKULA,Vapour pressure,9.64,10.43,11.56,12.81,15.66,23.68,30.13,30.82,25.90,16.67,11.75,10.43
HARYANA,PANCHKULA,Wet day frequency,1.74,1.86,1.77,1.08,1.50,2.84,7.56,7.18,3.18,1.01,0.92,1.01
HARYANA,PANCHKULA,Diurnal temperature range,14.14,14.16,14.68,15.84,15.60,12.98,9.08,8.10,10.54,14.83,16.33,15.28
HARYANA,PANCHKULA,Ground frost frequency,3.78,0.45,0.00,0.57,0.19,0.20,0.07,0.14,0.17,0.22,0.00,3.11
HARYANA,PANCHKULA,Reference Crop Evapotranspiration,2.23,2.97,4.39,6.28,7.57,7.41,5.81,4.99,4.88,4.34,3.11,2.27
HARYANA,PANCHKULA,Potential Evapotranspiration,4.11,4.87,6.09,7.89,8.95,8.64,6.95,6.12,6.50,6.65,5.63,4.40
HARYANA,PANIPAT,Precipitation,16.32,12.52,11.25,7.03,12.53,44.36,160.65,164.73,76.91,5.57,5.71,5.43
HARYANA,PANIPAT,Minimum temperature,6.75,9.24,14.65,20.44,25.24,27.78,26.82,25.92,24.27,18.99,12.20,7.64
HARYANA,PANIPAT,Average temperature,13.94,16.40,22.06,28.06,32.47,33.76,31.12,29.79,29.34,26.20,20.18,15.24
HARYANA,PANIPAT,Maximum temperature,21.18,23.59,29.52,35.72,39.75,39.76,35.44,33.69,34.42,33.46,28.19,22.90
HARYANA,PANIPAT,Cloud cover,27.33,23.33,31.26,25.75,26.50,39.89,56.91,56.32,35.04,15.31,10.27,20.63
HARYANA,PANIPAT,Vapour pressure,8.96,9.36,9.89,10.83,14.25,23.25,29.57,29.91,25.00,14.95,10.04,9.50
HARYANA,PANIPAT,Wet day frequency,1.34,1.26,1.33,1.04,1.42,2.50,7.40,6.32,2.72,0.93,0.49,0.86
HARYANA,PANIPAT,Diurnal temperature range,14.42,14.34,14.86,15.27,14.51,11.97,8.61,7.76,10.14,14.45,15.98,15.24
HARYANA,PANIPAT,Ground frost frequency,2.97,0.14,0.13,0.89,0.33,0.26,0.13,0.19,0.27,0.57,0.00,2.46
HARYANA,PANIPAT,Reference Crop Evapotranspiration,2.37,3.11,4.58,6.28,7.36,7.09,5.63,4.87,4.83,4.41,3.21,2.38
HARYANA,PANIPAT,Potential Evapotranspiration,4.36,5.12,6.32,7.89,8.71,8.26,6.74,5.97,6.39,6.68,5.77,4.62
HARYANA,REWARI,Precipitation,10.74,10.82,6.17,6.69,12.45,42.64,174.09,163.24,80.93,6.42,5.06,4.25
HARYANA,REWARI,Minimum temperature,6.69,9.17,14.76,20.46,25.24,27.43,26.15,24.97,23.57,18.65,12.19,7.74
HARYANA,REWARI,Average temperature,14.05,16.50,22.32,28.02,32.36,33.34,30.41,28.80,28.64,25.96,20.14,15.45
HARYANA,REWARI,Maximum temperature,21.43,23.86,29.92,35.61,39.56,39.28,34.72,32.64,33.77,33.31,28.11,23.19
HARYANA,REWARI,Cloud cover,24.29,20.59,29.56,24.04,25.85,39.85,58.55,58.33,36.76,15.71,9.31,17.55
HARYANA,REWARI,Vapour pressure,7.93,8.06,8.19,9.03,13.10,22.48,28.13,28.34,23.79,13.22,8.65,8.48
HARYANA,REWARI,Wet day frequency,1.12,1.07,0.95,0.96,1.56,3.12,8.72,7.59,3.54,0.90,0.42,0.80
HARYANA,REWARI,Diurnal temperature range,14.73,14.69,15.14,15.14,14.31,11.85,8.56,7.66,10.18,14.66,15.91,15.44
HARYANA,REWARI,Ground frost frequency,3.00,0.66,0.35,0.55,0.18,0.13,0.07,0.10,0.16,0.33,0.12,1.97
HARYANA,REWARI,Reference Crop Evapotranspiration,2.48,3.23,4.71,6.28,7.29,6.98,5.52,4.75,4.81,4.50,3.29,2.49
HARYANA,REWARI,Potential Evapotranspiration,4.56,5.30,6.49,7.93,8.67,8.21,6.67,5.88,6.38,6.76,5.87,4.81
HARYANA,ROHTAK,Precipitation,11.35,11.03,7.84,5.70,11.63,39.27,152.58,150.81,70.34,4.50,4.70,4.86
HARYANA,ROHTAK,Minimum temperature,6.77,9.34,14.82,20.65,25.54,27.86,26.71,25.67,24.15,19.01,12.22,7.69
HARYANA,ROHTAK,Average temperature,14.12,16.61,22.32,28.25,32.72,33.82,31.04,29.55,29.23,26.33,20.27,15.40
HARYANA,ROHTAK,Maximum temperature,21.50,23.93,29.87,35.90,39.97,39.79,35.39,33.46,34.37,33.68,28.34,23.15
HARYANA,ROHTAK,Cloud cover,25.55,21.76,30.10,24.62,25.71,38.96,57.10,56.48,34.73,14.48,9.30,18.28
HARYANA,ROHTAK,Vapour pressure,8.41,8.75,9.14,10.00,13.79,22.96,28.92,29.26,24.48,14.08,9.41,9.00
HARYANA,ROHTAK,Wet day frequency,1.13,1.13,1.03,0.98,1.53,2.85,7.69,6.54,2.76,0.90,0.42,0.82
HARYANA,ROHTAK,Diurnal temperature range,14.72,14.59,15.04,15.25,14.42,11.93,8.67,7.78,10.21,14.67,16.11,15.45
HARYANA,ROHTAK,Ground frost frequency,2.92,0.32,0.11,0.60,0.21,0.16,0.09,0.12,0.19,0.33,0.00,2.14
HARYANA,ROHTAK,Reference Crop Evapotranspiration,2.44,3.19,4.67,6.32,7.37,7.08,5.64,4.86,4.86,4.50,3.28,2.45
HARYANA,ROHTAK,Potential Evapotranspiration,4.48,5.24,6.43,7.93,8.71,8.27,6.76,5.98,6.43,6.77,5.86,4.74
HARYANA,SIRSA,Precipitation,7.86,9.58,8.17,8.33,11.38,29.42,100.00,90.13,40.25,2.53,2.39,5.00
HARYANA,SIRSA,Minimum temperature,6.05,8.82,14.47,20.44,25.50,28.53,27.80,26.89,24.89,19.11,11.95,7.17
HARYANA,SIRSA,Average temperature,13.83,16.44,22.17,28.37,33.15,34.91,32.59,31.32,30.43,26.95,20.47,15.33
HARYANA,SIRSA,Maximum temperature,21.64,24.07,29.90,36.31,40.85,41.33,37.42,35.76,35.99,34.82,29.03,23.51
HARYANA,SIRSA,Cloud cover,25.03,24.42,30.88,24.79,21.68,27.26,50.14,47.79,25.20,9.55,9.18,20.09
HARYANA,SIRSA,Vapour pressure,8.23,8.88,10.36,11.59,14.93,22.65,28.75,29.54,24.61,14.69,10.41,9.09
HARYANA,SIRSA,Wet day frequency,1.07,1.09,1.23,1.07,1.46,2.39,5.27,4.58,2.44,0.68,0.42,0.79
HARYANA,SIRSA,Diurnal temperature range,15.59,15.25,15.43,15.84,15.34,12.80,9.61,8.86,11.09,15.69,17.06,16.31
HARYANA,SIRSA,Ground frost frequency,4.75,0.59,0.00,0.33,0.11,0.11,0.08,0.10,0.11,0.13,0.00,2.99
HARYANA,SIRSA,Reference Crop Evapotranspiration,2.44,3.20,4.67,6.45,7.68,7.51,6.13,5.37,5.16,4.67,3.33,2.46
HARYANA,SIRSA,Potential Evapotranspiration,4.50,5.20,6.43,8.04,9.02,8.76,7.26,6.56,6.87,7.03,5.93,4.74
HARYANA,SONIPAT,Precipitation,15.09,12.00,9.82,6.53,12.04,42.59,162.20,165.29,79.04,5.72,5.65,5.10
HARYANA,SONIPAT,Minimum temperature,6.79,9.30,14.82,20.61,25.39,27.82,26.77,25.78,24.22,19.02,12.26,7.67
HARYANA,SONIPAT,Average temperature,14.01,16.48,22.25,28.20,32.54,33.75,31.04,29.63,29.26,26.22,20.22,15.27
HARYANA,SONIPAT,Maximum temperature,21.26,23.69,29.73,35.82,39.76,39.68,35.33,33.49,34.33,33.46,28.20,22.91
HARYANA,SONIPAT,Cloud cover,26.63,22.32,30.80,25.13,26.64,40.78,57.44,57.18,35.97,15.42,10.11,19.77
HARYANA,SONIPAT,Vapour pressure,8.80,9.17,9.53,10.42,14.00,23.21,29.44,29.69,24.85,14.62,9.76,9.34
HARYANA,SONIPAT,Wet day frequency,1.31,1.25,1.21,1.00,1.45,2.65,7.75,6.64,2.87,0.91,0.44,0.84
HARYANA,SONIPAT,Diurnal temperature range,14.46,14.39,14.91,15.20,14.36,11.86,8.56,7.70,10.10,14.44,15.93,15.23
HARYANA,SONIPAT,Ground frost frequency,2.91,0.25,0.13,0.63,0.24,0.17,0.10,0.14,0.20,0.41,0.00,2.25
HARYANA,SONIPAT,Reference Crop Evapotranspiration,2.40,3.14,4.63,6.30,7.34,7.05,5.60,4.84,4.83,4.43,3.23,2.41
HARYANA,SONIPAT,Potential Evapotranspiration,4.41,5.17,6.38,7.91,8.68,8.21,6.72,5.94,6.38,6.69,5.79,4.67
HARYANA,YAMUNANAGAR,Precipitation,23.45,20.82,17.29,11.39,15.04,67.15,206.65,212.04,98.14,10.03,4.92,9.70
HARYANA,YAMUNANAGAR,Minimum temperature,6.41,8.94,13.80,19.55,24.12,26.91,26.24,25.59,23.95,18.40,11.72,7.37
HARYANA,YAMUNANAGAR,Average temperature,13.50,16.04,21.21,27.39,31.72,33.09,30.62,29.62,29.02,25.60,19.76,14.97
HARYANA,YAMUNANAGAR,Maximum temperature,20.61,23.16,28.65,35.27,39.33,39.29,35.03,33.70,34.12,32.82,27.84,22.58
HARYANA,YAMUNANAGAR,Cloud cover,30.77,27.58,33.42,27.68,28.69,39.93,56.71,56.26,34.79,16.15,11.56,23.88
HARYANA,YAMUNANAGAR,Vapour pressure,9.50,10.09,10.82,12.00,15.05,23.52,29.85,30.37,25.48,16.01,11.10,10.18
HARYANA,YAMUNANAGAR,Wet day frequency,1.54,1.64,1.57,1.08,1.36,2.66,7.15,7.09,2.53,1.03,0.58,0.91
HARYANA,YAMUNANAGAR,Diurnal temperature range,14.19,14.22,14.84,15.70,15.20,12.38,8.79,8.10,10.16,14.41,16.10,15.20
HARYANA,YAMUNANAGAR,Ground frost frequency,3.69,0.19,0.12,1.24,0.46,0.33,0.12,0.27,0.39,0.69,0.01,3.09
HARYANA,YAMUNANAGAR,Reference Crop Evapotranspiration,2.26,3.01,4.44,6.26,7.43,7.14,5.64,4.95,4.77,4.29,3.12,2.30
HARYANA,YAMUNANAGAR,Potential Evapotranspiration,4.18,4.94,6.18,7.89,8.83,8.38,6.79,6.07,6.37,6.56,5.65,4.47
HIMACHAL PRADESH,CHAMBA,Precipitation,39.37,38.75,37.49,27.93,28.13,82.67,218.75,212.65,130.39,12.19,7.94,18.30
HIMACHAL PRADESH,CHAMBA,Minimum temperature,2.29,4.45,8.99,14.10,18.16,21.68,22.42,21.92,19.17,13.57,7.23,3.57
HIMACHAL PRADESH,CHAMBA,Average temperature,8.16,10.40,15.26,21.04,25.40,28.18,27.25,26.36,24.70,20.64,14.53,9.90
HIMACHAL PRADESH,CHAMBA,Maximum temperature,14.05,16.37,21.56,28.02,32.67,34.70,32.11,30.82,30.26,27.73,21.86,16.26
HIMACHAL PRADESH,CHAMBA,Cloud cover,41.90,41.15,43.66,35.82,32.59,34.68,52.62,51.79,30.66,16.13,17.06,34.84
HIMACHAL PRADESH,CHAMBA,Vapour pressure,8.03,8.78,10.42,11.92,13.65,19.59,25.57,26.54,21.99,14.81,10.53,8.62
HIMACHAL PRADESH,CHAMBA,Wet day frequency,4.06,3.89,4.05,3.75,3.63,5.34,10.30,11.19,5.30,1.64,1.29,2.14
HIMACHAL PRADESH,CHAMBA,Diurnal temperature range,11.75,11.91,12.55,13.91,14.51,13.01,9.68,8.90,11.08,14.15,14.62,12.67
HIMACHAL PRADESH,CHAMBA,Ground frost frequency,11.50,8.16,4.70,2.17,1.27,0.24,0.04,0.05,0.25,1.87,5.53,9.72
HIMACHAL PRADESH,CHAMBA,Reference Crop Evapotranspiration,1.55,2.15,3.38,5.03,6.37,6.67,5.53,4.80,4.43,3.62,2.42,1.64
HIMACHAL PRADESH,CHAMBA,Potential Evapotranspiration,3.09,3.73,5.05,6.82,8.12,8.32,6.94,6.23,6.39,6.07,4.83,3.48
HIMACHAL PRADESH,HAMIRPUR,Precipitation,30.77,30.00,26.06,16.91,19.36,77.36,221.09,211.63,131.31,9.27,7.08,13.03
HIMACHAL PRADESH,HAMIRPUR,Minimum temperature,5.37,7.77,12.56,17.93,22.34,25.97,25.92,25.26,22.91,17.24,10.22,6.39
HIMACHAL PRADESH,HAMIRPUR,Average temperature,12.03,14.44,19.49,25.62,30.18,32.61,30.50,29.37,28.24,24.55,18.12,13.48
HIMACHAL PRADESH,HAMIRPUR,Maximum temperature,18.70,21.14,26.46,33.32,38.04,39.29,35.14,33.52,33.59,31.88,26.07,20.60
HIMACHAL PRADESH,HAMIRPUR,Cloud cover,35.01,34.23,37.60,30.63,28.49,34.00,53.21,52.98,29.65,13.62,13.04,28.24
HIMACHAL PRADESH,HAMIRPUR,Vapour pressure,9.52,10.38,11.92,13.32,15.72,22.84,29.35,30.26,25.44,16.95,12.16,10.29
HIMACHAL PRADESH,HAMIRPUR,Wet day frequency,2.66,2.67,2.53,1.71,2.09,3.70,8.35,8.46,4.00,1.13,1.02,1.31
HIMACHAL PRADESH,HAMIRPUR,Diurnal temperature range,13.32,13.36,13.90,15.38,15.68,13.32,9.21,8.25,10.67,14.63,15.84,14.18
HIMACHAL PRADESH,HAMIRPUR,Ground frost frequency,6.30,3.34,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.18,4.74
HIMACHAL PRADESH,HAMIRPUR,Reference Crop Evapotranspiration,2.01,2.70,4.04,5.91,7.32,7.37,5.78,4.95,4.75,4.11,2.86,2.03
HIMACHAL PRADESH,HAMIRPUR,Potential Evapotranspiration,3.81,4.50,5.74,7.60,8.85,8.73,7.00,6.18,6.52,6.50,5.37,4.07
HIMACHAL PRADESH,KANGRA,Precipitation,33.34,32.50,30.12,20.58,22.05,78.71,221.84,213.47,132.16,9.91,6.67,15.32
HIMACHAL PRADESH,KANGRA,Minimum temperature,4.62,7.06,11.71,17.00,21.45,25.00,25.25,24.64,22.20,16.35,9.52,5.67
HIMACHAL PRADESH,KANGRA,Average temperature,11.05,13.53,18.42,24.45,29.13,31.64,29.92,28.88,27.60,23.64,17.29,12.55
HIMACHAL PRADESH,KANGRA,Maximum temperature,11.05,13.53,18.42,24.45,29.13,31.64,29.92,28.88,27.60,23.64,17.29,12.55
HIMACHAL PRADESH,KANGRA,Cloud cover,36.80,36.03,38.79,31.96,28.69,32.03,52.50,52.05,28.69,13.33,13.73,30.07
HIMACHAL PRADESH,KANGRA,Vapour pressure,9.27,10.16,11.92,13.43,15.50,22.24,28.79,29.83,25.08,16.87,12.12,10.04
HIMACHAL PRADESH,KANGRA,Wet day frequency,3.06,3.01,3.09,2.53,2.66,4.21,8.97,9.35,4.31,1.26,1.05,1.60
HIMACHAL PRADESH,KANGRA,Diurnal temperature range,12.88,12.96,13.46,14.94,15.38,13.32,9.37,8.49,10.81,14.61,15.55,13.78
